type    ,sharpening ,windowSize ,neighbourhood ,buckets ,histnormalise ,k-nearest ,auc                ,precision          ,recall
scatter ,direct     ,         3 ,grid          ,     30 ,column        ,        6 ,0.7857142857142857 ,1.0                ,0.5714285714285714
scatter ,direct     ,         3 ,grid          ,     60 ,column        ,        2 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,     60 ,column        ,        3 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,     60 ,column        ,        4 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,     60 ,column        ,        5 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,     60 ,column        ,        6 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,     90 ,column        ,        2 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,     90 ,column        ,        3 ,0.9736842105263158 ,0.875              ,1.0
scatter ,direct     ,         3 ,grid          ,     90 ,column        ,        4 ,0.9736842105263158 ,0.875              ,1.0
scatter ,direct     ,         3 ,grid          ,     90 ,column        ,        5 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,     90 ,column        ,        6 ,0.9736842105263158 ,0.875              ,1.0
scatter ,direct     ,         3 ,grid          ,    120 ,column        ,        2 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,    120 ,column        ,        3 ,0.9736842105263158 ,0.875              ,1.0
scatter ,direct     ,         3 ,grid          ,    120 ,column        ,        4 ,0.9736842105263158 ,0.875              ,1.0
scatter ,direct     ,         3 ,grid          ,    120 ,column        ,        5 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,    120 ,column        ,        6 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,    150 ,column        ,        2 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,    150 ,column        ,        3 ,0.9736842105263158 ,0.875              ,1.0
